0.000000000000000000e+00 2.500000000000000000e+02
9.943395453603743661e+00 2.500000000000000000e+02
1.988679090720748732e+01 2.500000000000000000e+02
2.762892411771621681e+01 5.000000000000000000e+02
3.488765608664173357e+01 6.000000000000000000e+02
4.418906405110625002e+01 3.000000000000000000e+02
5.193119726161497596e+01 5.000000000000000000e+02
6.123260522607949241e+01 3.000000000000000000e+02
6.810859448486456813e+01 7.000000000000000000e+02
7.536732645379008488e+01 6.000000000000000000e+02
8.310945966429881082e+01 5.000000000000000000e+02
