0.000000000000000000e+00 3.670000000000000000e+02
2.245065385418717199e+02 3.670000000000000000e+02
4.282671360676942527e+02 3.670000000000000000e+02
6.152748326609889773e+02 3.670000000000000000e+02
7.909210691779659328e+02 3.670000000000000000e+02
9.845625507416845039e+02 3.670000000000000000e+02
1.152311820850992262e+03 3.670000000000000000e+02
1.357776893939877937e+03 3.670000000000000000e+02
1.538251270971431495e+03 3.670000000000000000e+02
1.706000541080739367e+03 3.670000000000000000e+02
1.894657636576060895e+03 3.670000000000000000e+02
2.084970258856843429e+03 3.670000000000000000e+02
2.273627354352164730e+03 3.670000000000000000e+02
2.400335703490470678e+03 3.670000000000000000e+02
2.413006538404301409e+03 3.670000000000000000e+02
