0.000000000000000000e+00 3.820000000000000000e+02
2.092367527255770199e+02 3.820000000000000000e+02
3.998074655792697740e+02 3.820000000000000000e+02
5.753731750607018967e+02 3.820000000000000000e+02
7.408011981177813823e+02 3.820000000000000000e+02
9.223007159832498019e+02 3.820000000000000000e+02
1.080701180569132021e+03 3.820000000000000000e+02
1.272802120869009286e+03 3.820000000000000000e+02
1.442534335053884661e+03 3.820000000000000000e+02
1.600934799639766879e+03 3.820000000000000000e+02
1.777974880721856380e+03 3.820000000000000000e+02
1.956495471833608462e+03 3.820000000000000000e+02
2.133535552915698190e+03 3.820000000000000000e+02
2.255607991332575239e+03 3.820000000000000000e+02
2.267815235174262853e+03 3.820000000000000000e+02
