0.000000000000000000e+00 1.850000000000000000e+04
2.035559268972060920e+02 1.463243738895308343e+04
3.891272064667497830e+02 1.110658307713175236e+04
5.674169312310031046e+02 1.110658307713175236e+04
7.353293862942730357e+02 1.110658307713175236e+04
9.121686051813742324e+02 7.746637918276828714e+03
1.072884705056794019e+03 7.746637918276828714e+03
1.259929539616925013e+03 4.192786061634338694e+03
1.432248475753986668e+03 4.192786061634338694e+03
1.592964575629406454e+03 4.192786061634338694e+03
1.772763128448818634e+03 4.192786061634338694e+03
1.946736005733795082e+03 8.873013932197864051e+02
2.126534558553207262e+03 8.873013932197864051e+02
2.250024400818489539e+03 8.873013932197864051e+02
2.262373385045017585e+03 8.873013932197864051e+02
