0.000000000000000000e+00 1.850000000000000000e+04
2.245065385418717199e+02 1.692845423020689850e+04
4.282671360676942527e+02 1.550213004752614142e+04
6.152748326609889773e+02 1.419307617137307898e+04
7.909210691779659328e+02 1.296355251575423972e+04
9.845625507416845039e+02 1.160806214480820927e+04
1.152311820850992262e+03 1.043381725404305507e+04
1.357776893939877937e+03 8.995561742420853989e+03
1.538251270971431495e+03 7.732241103199979079e+03
1.706000541080739367e+03 6.557996212434824884e+03
1.894657636576060895e+03 5.237396543967573962e+03
2.084970258856843429e+03 3.905208188002096904e+03
2.273627354352164730e+03 2.584608519534845982e+03
2.400335703490470678e+03 1.697650075566704800e+03
2.413006538404301409e+03 1.608954231169890591e+03
