0.000000000000000000e+00 1.850000000000000000e+04
2.092367527255770199e+02 1.703534273092096191e+04
3.998074655792697740e+02 1.570134774094511158e+04
5.753731750607018967e+02 1.447238777457508695e+04
7.408011981177813823e+02 1.331439161317553044e+04
9.223007159832498019e+02 1.204389498811725207e+04
1.080701180569132021e+03 1.093509173601607654e+04
1.272802120869009286e+03 9.590385153916937270e+03
1.442534335053884661e+03 8.402259654622808739e+03
1.600934799639766879e+03 7.293456402521633208e+03
1.777974880721856380e+03 6.054175834947006479e+03
1.956495471833608462e+03 4.804531697164741672e+03
2.133535552915698190e+03 3.565251129590114942e+03
2.255607991332575239e+03 2.710744060671974239e+03
2.267815235174262853e+03 2.625293353780160032e+03
